spkid,full_name,diameter,name,velocity,energy,per,moid,pdes,prefix,neo,pha,sats,H,G,M1,M2,K1,K2,PC,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per_y,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A1_sigma,A2,A2_sigma,A3,A3_sigma,DT,DT_sigma
20457647,457647 (2009 CZ),1.958,,19.694260272484907,2.2866899865140517e+21,1.26e+03,0.312,457647,,Y,N,0,17.90,,,,,,,,0.031,,,,,,,,,0.12,32,2461000.5,61000,2025-11-21.0,J2000,0.7133,2.287,0.656,21.75,46.46,189.28,291.38,3.92,0.285,2461241.31,2026-07-19.8,3.46,121,1.13,3.14,9.3e-08,3.2e-08,2.1e-07,1.5e-05,3.2e-05,3.5e-05,2.1e-05,5.6e-08,6.1e-09,7.7e-05,2.7e-05,APO,Otto Matic,5370,2009-02-03,2023-10-18,104,,,0,.45583,,,,,,,,,
20408751,408751 (1987 SF3),0.399,,19.837904697532604,1.9633610342294925e+19,1.24e+03,0.0543,408751,,Y,N,0,19.02,,,,,,,,0.278,21,,,,,,,,0.01,25,2461000.5,61000,2025-11-21.0,J2000,0.5344,2.254,1.049,3.35,186.84,134.79,116.58,3.46,0.2913,2460600.26,2024-10-16.7,3.38,21.1,1.9,3.42,2.5e-08,6.7e-09,5.6e-08,3.4e-06,4.8e-05,4.9e-05,7.0e-06,1.0e-08,1.3e-09,2.2e-05,5.5e-06,AMO,Otto Matic,13422,1987-07-18,2024-04-16,384,,,0,.40506,,,,,,,,,
20142464,142464 (2002 TC9),0.886,,26.811133526513153,3.926642819078194e+20,501,0.058,142464,,Y,N,0,18.34,,,,,,,,0.118,5.131,,,,,,,,0.01,381,2461000.5,61000,2025-11-21.0,J2000,0.1548,1.234,1.043,16.28,191.81,29.34,112.09,1.42,0.7191,2460844.62,2025-06-18.1,1.37,22.6,3.55,5.14,5.1e-09,9.2e-10,6.7e-09,5.3e-07,6.1e-07,1.7e-06,2.4e-06,1.1e-09,8.0e-10,3.3e-06,5.6e-07,AMO,Otto Matic,12186,1991-09-14,2025-01-24,4558,,,0,.29452,,,,,,,,,
20003551,  3551 Verenia (1983 RD),0.9,Verenia,20.586766621447733,2.4265748504558544e+20,1.11e+03,0.0749,3551,,Y,N,0,16.72,,,,,,,,0.37,4.93,,0.839,0.481,,,V,,,144,2461000.5,61000,2025-11-21.0,J2000,0.4868,2.093,1.074,9.51,173.77,193.30,333.30,3.11,0.3255,2461082.53,2026-02-11.0,3.03,29.2,2.34,3.58,6.6e-08,1.1e-08,1.4e-07,4.4e-06,2.8e-05,3.4e-05,4.2e-05,1.6e-08,2.5e-09,1.3e-04,8.4e-06,AMO,Otto Matic,15267,1983-09-07,2025-06-25,647,,,0,.57261,,,,,,,,,
20173689,173689 (2001 PK9),0.724,,22.329797331407484,1.4861927647460085e+20,867,0.113,173689,,Y,N,0,18.26,,,,,,,,0.161,,,,,,,,,0.23,JPL 100,2461000.5,61000,2025-11-21.0,J2000,0.3951,1.779,1.076,10.43,272.88,314.06,143.16,2.48,0.4152,2460655.73,2024-12-11.2,2.37,44,2.56,3.98,3.5e-08,7.6e-09,6.2e-08,4.6e-06,3.2e-05,3.6e-05,2.7e-05,1.1e-08,2.6e-09,6.3e-05,5.5e-06,AMO,Otto Matic,8803,2001-08-10,2025-09-16,387,,,0,.53016,,,,,,,,,
20004055,  4055 Magellan (1985 DO2),2.49,Magellan,22.07684768971439,5.909653878223119e+21,897,0.239,4055,,Y,N,0,14.93,,,,,,,,0.31,7.475,,,,,V,V,,,JPL 881,2461000.5,61000,2025-11-21.0,J2000,0.3260,1.82,1.227,23.25,164.81,154.38,67.87,2.41,0.4013,2460831.38,2025-06-04.8,2.46,93,3,3.89,6.7e-10,7.2e-10,1.1e-09,7.0e-08,1.9e-07,2.6e-07,1.0e-06,9.6e-10,2.4e-10,2.4e-06,5.3e-07,AMO,Otto Matic,14866,1985-01-21,2025-10-04,11042,,,0,.2938,,,,,,,,,
20162463,162463 (2000 JH5),1.048,,27.821493930806533,6.997366516318963e+20,448,0.111,162463,,Y,N,0,17.97,,,,,,,,0.084,3.024,,,,,,,,0.08,180,2461000.5,61000,2025-11-21.0,J2000,0.2382,1.146,0.873,22.21,80.17,353.59,73.41,1.42,0.8038,2460909.17,2025-08-21.6,1.23,43,3.85,5.39,2.6e-09,1.3e-09,2.5e-09,2.5e-07,2.7e-07,6.6e-07,4.3e-06,1.6e-09,1.4e-09,5.2e-06,7.7e-07,APO,Otto Matic,8095,2000-04-16,2022-06-15,3361,,,0,.28831,,,,,,,,,
20416071,416071 (2002 NV),0.803,,18.240749653149148,1.353075040624619e+20,1.59e+03,0.307,416071,,Y,N,0,18.05,,,,,,,,0.189,17.7,,,,,,,,0.02,JPL 64,2461000.5,61000,2025-11-21.0,J2000,0.6171,2.666,1.021,22.27,294.23,271.81,155.81,4.31,0.2264,2460312.22,2024-01-02.7,4.35,119,1.97,2.99,2.8e-08,1.2e-08,7.7e-08,1.6e-05,1.5e-05,2.1e-05,8.0e-06,1.9e-08,1.5e-09,3.2e-05,1.1e-05,AMO,Otto Matic,8297,2001-12-23,2024-09-10,239,,,0,.4749,,,,,,,,,
20395143,395143 (2010 CN1),0.636,,24.326069264212144,1.1956528579715822e+20,670,0.144,395143,,Y,N,0,18.95,,,,,,,,0.124,,,,,,,,,0.06,69,2461000.5,61000,2025-11-21.0,J2000,0.4390,1.499,0.841,20.97,216.42,192.50,250.47,2.16,0.5371,2461204.44,2026-06-12.9,1.84,56.2,3.26,4.37,5.3e-08,5.9e-09,8.1e-08,6.3e-06,1.3e-05,1.6e-05,2.0e-05,8.6e-09,3.2e-09,3.8e-05,4.0e-06,APO,Otto Matic,5569,2010-02-02,2025-05-03,183,,,0,.59296,,,,,,,,,
20004769,  4769 Castalia (1989 PB),1.4,Castalia,28.88724488996902,1.7983997548852032e+21,400,0.0203,4769,,Y,Y,0,17.40,,,,,,,,0.092,4.095,,,,,,,,,165,2461000.5,61000,2025-11-21.0,J2000,0.4832,1.063,0.549,8.89,325.50,121.45,323.77,1.58,0.8992,2461040.79,2025-12-31.2,1.1,7.89,3.67,5.68,3.9e-08,1.2e-09,4.2e-08,5.3e-06,1.0e-05,1.1e-05,4.9e-06,1.8e-09,1.5e-09,5.5e-06,6.7e-07,APO,Otto Matic,13146,1989-08-01,2025-07-29,654,8,6,0,.36331,,,,-8.6e-15,1.0e-15,,,,
20254419,254419 (2004 VT60),0.629,,20.670885475041104,8.351413347864927e+19,1.09e+03,0.376,254419,,Y,N,0,17.73,,,,,,,,0.408,,,,,,,,,0.02,96,2461000.5,61000,2025-11-21.0,J2000,0.4340,2.076,1.175,43.51,57.53,247.33,55.91,2.98,0.3296,2460830.89,2025-06-04.3,2.99,146,2.8,3.33,2.3e-07,8.0e-09,4.8e-07,3.1e-05,9.5e-06,4.4e-05,2.7e-05,1.2e-08,1.9e-09,8.2e-05,6.3e-06,AMO,Otto Matic,8119,2001-11-12,2024-02-04,375,,,0,.58438,,,,,,,,,
20434740,434740 (2006 GZ),0.997,,24.102008589027495,4.521492658969161e+20,689,0.0828,434740,,Y,N,0,19.49,,,,,,,,0.031,,,,,,,,,0.43,60,2461000.5,61000,2025-11-21.0,J2000,0.3798,1.527,0.947,12.48,25.57,292.50,59.58,2.11,0.5221,2460886.40,2025-07-29.8,1.89,32.2,3.27,4.38,6.8e-08,3.1e-09,1.0e-07,1.1e-05,1.8e-05,2.0e-05,6.5e-06,4.3e-09,1.6e-09,1.2e-05,2.1e-06,APO,Otto Matic,7011,2006-04-02,2025-06-12,228,,,0,.56746,,,,,,,,,
20439898,439898 (2000 TG2),0.53,,24.14156549827779,6.814725211175146e+19,686,0.163,439898,,Y,N,0,19.99,,,,,,,,0.063,,,,,,,,,0.23,70,2461000.5,61000,2025-11-21.0,J2000,0.2454,1.522,1.148,12.00,206.82,200.43,113.70,1.90,0.5251,2460783.98,2025-04-18.4,1.88,63.3,3.51,4.45,3.9e-08,3.3e-09,5.9e-08,5.3e-06,1.7e-05,2.1e-05,1.6e-05,4.1e-09,1.7e-09,2.9e-05,2.2e-06,AMO,Otto Matic,8676,2000-08-07,2024-05-09,273,,,0,.53732,,,,,,,,,
20304330,304330 (2006 SX217),0.78,,25.06429001470487,2.341447926329455e+20,613,0.0324,304330,,Y,Y,0,18.91,,,,,,,,0.080,,,,,,,,,0.01,93,2461000.5,61000,2025-11-21.0,J2000,0.3101,1.412,0.974,21.04,32.60,176.24,327.76,1.85,0.5876,2461055.36,2026-01-14.8,1.68,12.6,3.11,4.61,1.2e-08,4.6e-09,1.8e-08,2.0e-06,7.3e-06,1.3e-05,1.7e-05,6.1e-09,2.9e-09,2.9e-05,3.0e-06,APO,Otto Matic,8060,2001-10-19,2023-11-13,359,13,3,0,.50376,,,,,,,,,
20141484,141484 (2002 DB4),1.034,,32.155437397786166,8.977601845424542e+20,290,0.154,141484,,Y,N,0,16.32,,,,,,,,0.455,,,,,,,,,0.04,206,2461000.5,61000,2025-11-21.0,J2000,0.3695,0.8579,0.541,16.60,234.22,94.16,55.55,1.17,1.24,2460955.72,2025-10-07.2,0.795,59.8,4.18,6.79,2.5e-09,1.9e-10,2.1e-09,7.0e-08,8.5e-07,1.6e-06,1.5e-06,2.6e-10,4.1e-10,1.2e-06,9.6e-08,ATE,Otto Matic,8459,2002-02-26,2025-04-25,1135,,,0,.53566,,,,,,,,,
20828534,828534 (2004 TG10),1.316,,19.91314074666584,7.09801766615244e+20,1.22e+03,0.0232,828534,,Y,Y,0,19.47,,,,,,,,0.018,,,,,,,,,0.60,JPL 37,2461000.5,61000,2025-11-21.0,J2000,0.8611,2.237,0.311,4.19,204.84,317.64,83.43,4.16,0.2946,2460717.31,2025-02-10.8,3.35,9.02,0.886,2.99,1.1e-07,1.7e-08,2.5e-07,3.5e-05,1.2e-04,1.1e-04,3.5e-05,3.1e-08,3.3e-09,1.2e-04,1.4e-05,APO,Otto Matic,7331,2004-10-05,2024-10-31,119,,,0,.43201,,,,,,,,,
20241370,241370 (2008 LW8),0.764,,23.005715683974607,1.8537085523459906e+20,792,0.142,241370,,Y,N,0,17.42,,,,,,,,0.224,10.83,,,,,,,,0.24,216,2461000.5,61000,2025-11-21.0,J2000,0.3935,1.676,1.016,17.27,223.10,118.61,355.90,2.34,0.4544,2461009.52,2025-11-30.0,2.17,55.4,3.24,4.1,2.9e-08,2.9e-09,4.9e-08,4.5e-06,9.9e-06,1.1e-05,5.3e-06,4.0e-09,1.2e-09,1.2e-05,2.0e-06,APO,Otto Matic,10040,1997-11-26,2025-05-23,975,,,0,.44609,,,,,,,,,
20235756,235756 (2004 VC),1.136,,27.980650089967767,9.01447578494274e+20,441,0.0351,235756,,Y,Y,0,18.58,,,,,,,,0.042,7.18,,,,,,,,0.03,93,2461000.5,61000,2025-11-21.0,J2000,0.2589,1.133,0.840,39.14,194.15,94.18,224.56,1.43,0.8168,2461166.31,2026-05-05.8,1.21,13.6,3.85,5.29,4.4e-09,2.1e-09,4.0e-09,5.5e-07,7.0e-07,4.6e-07,8.6e-06,2.6e-09,2.2e-09,1.1e-05,1.2e-06,APO,Otto Matic,10956,1992-10-22,2022-10-21,395,1,0,0,.50587,,,,,,,,,
20831781,831781 (2009 WF106),0.731,,20.47941607569486,1.2866995567412937e+20,1.12e+03,0.0758,831781,,Y,N,0,19.77,,,,,,,,0.040,,,,,,,,,0.26,JPL 24,2461000.5,61000,2025-11-21.0,J2000,0.7096,2.115,0.614,36.87,76.59,102.46,51.93,3.62,0.3203,2460838.40,2025-06-11.9,3.08,29.5,2.69,3.18,1.3e-07,1.5e-08,2.7e-07,4.0e-05,9.9e-06,2.5e-05,1.7e-05,2.5e-08,3.3e-09,5.3e-05,1.2e-05,APO,Otto Matic,4607,2009-11-25,2022-07-07,139,,,0,.48221,,,,,,,,,
20086666, 86666 (2000 FL10),1.165,,24.623545838380675,7.529546889216294e+20,646,0.0815,86666,,Y,N,0,16.88,,,,,,,,0.228,206,,,,,,,,0.46,381,2461000.5,61000,2025-11-21.0,J2000,0.4270,1.463,0.838,29.01,186.90,258.89,223.95,2.09,0.5569,2461244.83,2026-07-23.3,1.77,31.7,3.56,4.39,1.1e-09,1.9e-09,1.5e-09,1.0e-07,1.9e-07,1.2e-07,2.4e-06,2.7e-09,1.1e-09,4.8e-06,1.3e-06,APO,Otto Matic,9223,2000-03-30,2025-06-30,2114,2,1,0,.40697,,,,-2.1e-14,4.2e-15,,,,
20005381,  5381 Sekhmet (1991 JY),0.935,Sekhmet,30.598917677952088,6.010863204820602e+20,337,0.111,5381,,Y,N,1,16.72,,,,,,,,0.507,2.8233,,,,,,,,0.04,147,2461000.5,61000,2025-11-21.0,J2000,0.2964,0.9474,0.667,48.97,58.53,37.43,266.62,1.23,1.069,2461087.87,2026-02-16.3,0.922,43.2,4.17,6.03,6.9e-10,5.8e-10,8.3e-10,1.3e-07,7.5e-08,1.8e-07,1.9e-06,7.5e-10,9.8e-10,1.9e-06,3.1e-07,ATE,Otto Matic,12493,1991-05-14,2025-07-27,903,1,0,0,.63353,,,,5.5e-15,1.2e-15,,,,
20390725,390725 (2003 HB),0.293,,32.310222317309695,2.0623987414828544e+19,286,0.0472,390725,,Y,Y,0,19.69,,,,,,,,0.271,,,,,,,,,0.05,108,2461000.5,61000,2025-11-21.0,J2000,0.3803,0.8497,0.527,18.12,70.34,306.76,130.68,1.17,1.258,2460896.65,2025-08-09.1,0.783,18.4,4.31,6.83,9.2e-08,5.0e-09,8.0e-08,1.2e-05,2.3e-05,2.1e-05,1.8e-05,6.9e-09,1.1e-08,1.4e-05,2.5e-06,ATE,Otto Matic,8067,2003-04-21,2025-05-22,499,,,0,.35244,,,,-4.3e-14,8.0e-15,,,,
20007839,  7839 (1994 ND),0.784,,20.24155183880343,1.550692475516013e+20,1.16e+03,0.135,7839,,Y,N,0,17.83,,,,,,,,0.181,,,,,,,,,0.01,47,2461000.5,61000,2025-11-21.0,J2000,0.5186,2.165,1.042,27.12,102.50,228.30,291.79,3.29,0.3094,2461220.98,2026-06-29.4,3.19,52.4,2.35,3.38,7.2e-08,7.6e-09,1.6e-07,1.4e-05,1.4e-05,2.1e-05,2.3e-05,1.2e-08,1.6e-09,7.4e-05,6.1e-06,AMO,Otto Matic,10752,1994-07-03,2023-12-10,202,,,0,.53844,,,,,,,,,
20017274, 17274 (2000 LC16),3.183,,18.022370158134457,8.226661121538008e+21,1.65e+03,0.207,17274,,Y,N,0,16.87,,,,,,,,0.037,16.495,,,,,Xk,,,0.11,232,2461000.5,61000,2025-11-21.0,J2000,0.5541,2.731,1.218,5.57,305.70,21.32,216.83,4.24,0.2184,2461656.01,2027-09-07.5,4.51,80.7,1.14,3.11,1.9e-08,2.9e-09,5.2e-08,2.9e-06,2.2e-05,2.2e-05,2.4e-06,4.5e-09,3.5e-10,1.2e-05,2.6e-06,AMO,Otto Matic,24909,1955-10-23,2024-01-03,1926,,,0,.34697,,,,,,,,,
20357022,357022 (1999 YG3),0.432,,26.273697269145032,4.3710271591311884e+19,532,0.0414,357022,,Y,Y,0,19.07,,,,,,,,0.217,,,,,,S,,,0.12,83,2461000.5,61000,2025-11-21.0,J2000,0.3296,1.285,0.861,34.52,293.25,250.24,229.28,1.71,0.6769,2461193.62,2026-06-02.1,1.46,16.1,3.59,4.82,4.6e-08,1.8e-09,5.9e-08,2.5e-05,8.2e-06,1.6e-05,1.4e-05,2.4e-09,1.4e-09,2.1e-05,1.1e-06,APO,Otto Matic,9065,1999-12-20,2024-10-14,327,,,0,.55534,,,,,,,,,
20462041,462041 (2007 DL8),1.847,,18.24759549675783,1.6477899813919096e+21,1.59e+03,0.18,462041,,Y,N,0,17.36,,,,,,,,0.052,,,,,,,,,0.09,52,2461000.5,61000,2025-11-21.0,J2000,0.7630,2.664,0.631,19.64,154.67,135.44,72.19,4.70,0.2266,2460682.00,2025-01-06.5,4.35,69.9,1.24,2.82,3.7e-08,1.2e-08,9.9e-08,1.6e-05,2.3e-05,2.4e-05,7.5e-06,2.1e-08,1.5e-09,3.2e-05,1.1e-05,APO,Otto Matic,5066,2007-02-21,2021-01-04,234,,,0,.49025,,,,,,,,,
20215588,215588 (2003 HF2),0.488,,28.21825540626617,7.267912119360045e+19,429,0.00304,215588,,Y,Y,0,19.42,,,,,,,,0.118,,,,,,,,,0.16,119,2461000.5,61000,2025-11-21.0,J2000,0.6755,1.114,0.361,3.05,189.85,231.07,170.66,1.87,0.8384,2460796.93,2025-05-01.4,1.18,1.18,3.5,5.35,1.4e-08,1.9e-09,1.6e-08,3.3e-06,6.3e-05,6.3e-05,7.5e-06,3.2e-09,2.2e-09,8.4e-06,1.1e-06,APO,Otto Matic,8029,2002-05-10,2024-05-03,437,11,0,0,.49064,,,,,,,,,
20154029,154029 (2002 CY46),1.119,,21.664159941988878,5.164922955600214e+20,949,0.0868,154029,,Y,N,0,16.52,,,,,,,,0.098,2.554,,,,,,,,0.04,209,2461000.5,61000,2025-11-21.0,J2000,0.4624,1.89,1.016,44.20,346.14,319.40,322.74,2.76,0.3794,2461098.72,2026-02-27.2,2.6,33.8,2.88,3.52,2.1e-09,1.0e-09,3.7e-09,2.3e-07,3.0e-07,3.7e-07,9.1e-07,1.5e-09,3.1e-10,2.5e-06,7.8e-07,APO,Otto Matic,8481,2002-02-11,2025-05-02,1161,0,1,0,.5492,,,,,,,,,
20142781,142781 (2002 UM11),1.595,,21.32279446689646,1.4489726397306472e+21,995,0.311,142781,,Y,N,0,16.14,,,,,,,,0.252,6.81,,,,,,,,0.05,234,2461000.5,61000,2025-11-21.0,J2000,0.3878,1.951,1.194,41.02,228.97,229.05,124.85,2.71,0.3616,2460655.26,2024-12-10.7,2.73,121,2.95,3.52,1.2e-09,1.0e-09,2.4e-09,1.8e-07,1.9e-07,3.7e-07,1.1e-06,1.4e-09,2.8e-10,2.7e-06,7.7e-07,AMO,Otto Matic,8743,2001-06-23,2025-05-31,1449,,,0,.58105,,,,,,,,,
20088710, 88710 (2001 SL9),0.76,,28.91445850400217,2.8824433796466488e+20,399,0.199,88710,,Y,N,1,17.58,,,,,,,,0.281,2.4004,,,,,,,,0.20,JPL 321,2461000.5,61000,2025-11-21.0,J2000,0.2701,1.061,0.775,21.90,202.82,329.36,243.84,1.35,0.9013,2461129.38,2026-03-29.8,1.09,77.4,3.64,5.71,3.5e-09,4.4e-10,3.7e-09,2.7e-07,5.5e-07,1.4e-06,2.6e-06,5.6e-10,5.6e-10,2.9e-06,2.5e-07,APO,Otto Matic,25878,1954-11-27,2025-10-03,2030,,,0,.4679,,,,,,,,,
20371660,371660 (2007 CN26),0.23,,26.192291349939403,6.555719684881655e+18,537,0.00281,371660,,Y,Y,0,21.11,,,,,,,,0.160,,,,,,,,,0.08,73,2461000.5,61000,2025-11-21.0,J2000,0.2692,1.293,0.945,7.58,159.26,135.69,139.99,1.64,0.6707,2460791.79,2025-04-26.2,1.47,1.09,3.55,4.98,1.5e-08,3.5e-09,2.0e-08,2.1e-06,8.3e-06,1.2e-05,1.4e-05,4.4e-09,2.7e-09,2.0e-05,2.2e-06,APO,Otto Matic,5802,2007-02-10,2022-12-30,286,7,5,0,.51154,,,,,,,,,
20241596,241596 (1998 XM2),1.548,,22.168389952557565,1.431762735964402e+21,886,0.414,241596,,Y,N,0,17.24,,,,,,,,0.105,8.75,,,,,,,,0.01,191,2461000.5,61000,2025-11-21.0,J2000,0.3401,1.805,1.191,27.10,248.52,99.11,73.30,2.42,0.4064,2460820.12,2025-05-24.6,2.43,161,3.38,3.87,2.1e-09,3.3e-09,2.3e-09,1.9e-07,2.9e-07,9.3e-07,4.6e-06,4.5e-09,1.1e-09,1.1e-05,2.5e-06,AMO,Otto Matic,25479,1952-08-20,2022-05-24,1075,,,0,.41453,,,,,,,,,
20511243,511243 (2014 BS32),1.195,,23.724367829015716,7.543673701106218e+20,723,0.314,511243,,Y,N,0,18.90,,,,,,,,0.037,,,,,,,,,0.21,87,2461000.5,61000,2025-11-21.0,J2000,0.2170,1.576,1.234,11.64,334.91,271.33,241.50,1.92,0.4979,2461238.49,2026-07-16.9,1.98,122,3.17,4.35,6.1e-07,1.8e-08,9.6e-07,1.5e-05,3.0e-05,1.4e-04,1.7e-04,2.2e-08,8.5e-09,3.4e-04,1.2e-05,AMO,Otto Matic,5159,2010-03-20,2024-05-04,385,,,0,.5484,,,,,,,,,
20307493,307493 (2002 XP90),1.666,,20.651000058725767,1.5488060928330663e+21,1.1e+03,0.05,307493,,Y,N,0,18.57,,,,,,,,0.023,,,,,,,,,0.06,96,2461000.5,61000,2025-11-21.0,J2000,0.5858,2.08,0.861,23.12,78.55,324.20,248.10,3.30,0.3287,2461340.99,2026-10-27.4,3,19.5,2.26,3.44,3.3e-08,6.2e-09,6.8e-08,9.2e-06,1.7e-05,2.3e-05,9.3e-06,9.9e-09,1.5e-09,2.9e-05,4.9e-06,APO,Otto Matic,7792,2002-12-14,2024-04-14,435,,,0,.55381,,,,,,,,,
20048603, 48603 (1995 BC2),0.844,,21.505446010124526,2.1838063738527986e+20,970,0.137,48603,,Y,N,0,17.82,,,,,,,,0.227,,,,,,X,,,0.23,126,2461000.5,61000,2025-11-21.0,J2000,0.4297,1.918,1.094,5.02,328.21,81.84,251.28,2.74,0.371,2461293.52,2026-09-10.0,2.66,53.3,2.69,3.81,3.6e-08,3.5e-09,7.0e-08,5.4e-06,4.0e-05,4.2e-05,1.2e-05,5.1e-09,1.0e-09,3.2e-05,2.7e-06,AMO,Otto Matic,13641,1986-09-10,2024-01-15,562,,,0,.60028,,,,,,,,,
20315098,315098 (2007 EX),0.993,,31.90172335632534,7.826469841939888e+20,297,0.125,315098,,Y,N,0,16.67,,,,,,,,0.313,2.447,,,,,,,,0.24,173,2461000.5,61000,2025-11-21.0,J2000,0.4174,0.8716,0.508,18.70,297.41,78.88,108.78,1.24,1.211,2460910.69,2025-08-23.1,0.814,48.6,4.31,6.67,1.8e-08,9.1e-10,1.5e-08,2.6e-07,1.1e-06,2.2e-06,7.1e-06,1.3e-09,1.9e-09,5.7e-06,4.7e-07,ATE,Otto Matic,6684,2007-03-10,2025-06-27,797,,,0,.47318,,,,,,,,,
20417264,417264 (2006 AT2),1.93,,18.13561477370572,1.857061869101813e+21,1.62e+03,0.146,417264,,Y,N,0,17.05,,,,,,,,0.062,,,,,,,,,0.01,241,2461000.5,61000,2025-11-21.0,J2000,0.6046,2.697,1.066,21.13,143.82,39.50,136.58,4.33,0.2226,2460386.90,2024-03-17.4,4.43,56.9,1.03,3,1.2e-08,5.0e-09,3.3e-08,3.4e-06,5.7e-06,7.5e-06,1.4e-06,8.0e-09,6.2e-10,5.5e-06,4.5e-06,AMO,Otto Matic,8425,2002-06-26,2025-07-20,1665,,,0,.34843,,,,,,,,,
20154035,154035 (2002 CV59),1.098,,27.075723491398403,7.621791115192419e+20,486,0.426,154035,,Y,N,0,17.38,,,,,,,,0.149,,,,,,,,,0.12,89,2461000.5,61000,2025-11-21.0,J2000,0.5320,1.21,0.566,49.06,13.09,347.15,160.58,1.85,0.7405,2460783.64,2025-04-18.1,1.33,166,3.62,4.83,5.9e-09,1.4e-09,7.8e-09,5.3e-07,4.2e-07,1.1e-06,3.6e-06,2.1e-09,1.3e-09,4.5e-06,8.4e-07,APO,Otto Matic,7761,2002-02-12,2023-05-14,374,,,0,.60963,,,,,,,,,
20311321,311321 (2005 NP1),0.583,,22.034514289899885,7.556183726187636e+19,902,0.368,311321,,Y,N,0,18.61,,,,,,,,0.172,,,,,,,,,0.11,61,2461000.5,61000,2025-11-21.0,J2000,0.2965,1.827,1.285,34.71,274.95,307.61,116.42,2.37,0.3992,2460708.85,2025-02-02.3,2.47,143,2.93,3.78,7.7e-08,9.7e-09,1.4e-07,1.9e-05,1.0e-05,3.4e-05,4.1e-05,1.3e-08,3.2e-09,1.0e-04,7.2e-06,AMO,Otto Matic,7295,2005-07-03,2025-06-23,208,,,0,.5498,,,,,,,,,
20085275, 85275 (1994 LY),2.506,,21.65843095605187,5.798118182784724e+21,950,0.0637,85275,,Y,N,0,16.49,,,,,,,,0.093,2.6967,,,,,,,,1.18,JPL 460,2461000.5,61000,2025-11-21.0,J2000,0.4419,1.891,1.055,17.71,141.13,202.86,359.57,2.73,0.379,2461001.64,2025-11-22.1,2.6,24.8,2.7,3.78,1.8e-09,1.2e-09,3.7e-09,1.3e-07,5.1e-07,5.8e-07,1.5e-06,1.8e-09,3.7e-10,3.9e-06,9.4e-07,AMO,Otto Matic,11425,1994-06-05,2025-09-15,10179,,,0,.24483,,,,,,,,,
20162980,162980 (2001 RR17),0.79,,23.899401624726423,2.211796723270542e+20,707,0.199,162980,,Y,N,0,16.77,,,,,,,,0.658,12.71,,,,,,,,0.04,251,2461000.5,61000,2025-11-21.0,J2000,0.4887,1.553,0.794,30.40,177.60,351.49,10.50,2.31,0.5091,2460979.87,2025-10-31.3,1.94,77.4,2.67,4.17,7.5e-10,2.2e-10,1.2e-09,1.3e-07,3.4e-07,5.3e-07,5.1e-07,3.3e-10,1.1e-10,1.0e-06,1.5e-07,APO,Otto Matic,17520,1976-11-16,2024-11-04,1244,,,0,.499,,,,,,,,,
20434096,434096 (2002 GO5),0.528,,21.629854045656536,5.408773894222941e+19,953,0.0311,434096,,Y,Y,0,18.15,,,,,,,,0.431,,,,,,,,,0.02,66,2461000.5,61000,2025-11-21.0,J2000,0.7679,1.896,0.440,13.77,22.59,65.37,35.80,3.35,0.3776,2460905.69,2025-08-18.1,2.61,12.1,2.13,3.5,3.4e-08,3.2e-09,6.4e-08,9.0e-06,1.6e-05,1.6e-05,7.8e-06,5.7e-09,9.6e-10,2.1e-05,2.4e-06,APO,Otto Matic,7734,2002-04-11,2023-06-14,263,,,0,.51575,,,,,,,,,
20474549,474549 (2003 WX153),1.488,,20.144091089476955,1.0500114337498466e+21,1.18e+03,0.0862,474549,,Y,N,0,18.07,,,,,,,,0.060,,,,,,,,,0.08,78,2461000.5,61000,2025-11-21.0,J2000,0.6029,2.186,0.868,32.54,91.35,63.16,263.68,3.50,0.3049,2461316.35,2026-10-02.8,3.23,33.5,2.38,3.25,4.2e-08,3.8e-09,9.3e-08,1.6e-05,5.7e-06,1.4e-05,6.8e-06,6.1e-09,8.0e-10,2.3e-05,3.1e-06,APO,Otto Matic,6082,2003-11-26,2020-07-21,713,,,0,.3878,,,,,,,,,
20154590,154590 (2003 MA3),0.086,,28.33293833479469,4.0102224866639136e+17,424,0.0131,154590,,Y,Y,0,21.70,,,,,,,,0.530,,,,,,,,,0.00,43,2461000.5,61000,2025-11-21.0,J2000,0.4021,1.105,0.661,1.42,152.66,228.88,36.33,1.55,0.8483,2460957.68,2025-10-09.1,1.16,5.09,3.91,5.55,6.3e-08,6.8e-09,6.9e-08,3.3e-06,2.4e-04,2.4e-04,2.1e-05,9.5e-09,7.8e-09,2.5e-05,3.9e-06,APO,Otto Matic,9980,1998-01-29,2025-05-27,123,,,0,.50487,,,,-7.3e-14,1.0e-14,,,,
